product_name,product_category,review_text,rating,date,language
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Works well but lacks forward control of screen and right and left movement on keyboard. Good foor short notes but could never do any substantial typing on this without external keyboard. Good for basic websurfing and email.,3.0,2016-12-30T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",The battery on this device cannot handle true apps outside of the Amazon ecosystem. Youtube and Twitch would drain the battery in under an hour. But if used as intended it would be great for books and email.,3.0,2016-01-06T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","It is too narrow, if watching a vid or utube, some of the pic is cut off. Can't erase the entire history. It keeps it and then recommends still based on your history, even tho you have cleared it. Amazon selling ALL the time is very tiresome. I never go to an ad that follows me from site to site yet it's ubiquitous. Tiresome. Had the fire 8.9 hdx. It was Perfect and they discontinued it for this line. It is a fingerprint magnet! Have to clean it daily.",3.0,2016-12-24T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Buying this device I thought it could replace my phone which my kids love to use to watch their videos. It's great with applications but it's limited when it comes to kids video outside of Amazon's store.,3.0,2016-12-23T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I like it. Bought it as a birthday gift for a three year old and they love it,3.0,2016-07-13T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","This is definitely not an iPad or a high end tablet. Nevertheless, for the discounted price that i paid on it (so, less than $50), it is well worth getting. I wanted something bigger while waiting for the next iPad Air to come out, and this fits the bill for paying little and getting a basic low end tablet. It is geared towards Amazon media consumption, ad it does that decently even with a screen resolution less than HD. If the sale comes back again where it is $15 off, I would not hesitate to recommend it again.",3.0,2015-12-28T00:00:00.000Z,en
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","It's a little slow, and the camera isn't the best, but for the price it's fine",3.0,2017-01-17T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","The white echo is nice-looking and subtle on the countertop. The sound quality is the best feature. Basic voice commands are best: is it raining?, other commands need effort: what are cumulus clouds? 'Sorry I don't know that'.",3.0,2017-06-09T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","Nothing really spectacular about this, weird interface. It is okay.",3.0,2016-05-15T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Bought this for my mom. The touchscreen is not as responsive as my iPad. The camera is a little underpowered too. I didn't think it would matter much, but it is pretty pixelated. It serves her purposes and I knew it wasn't a high end device going in. She has been able to fumigate it out mostly, so that's been a bonus.",3.0,2016-01-09T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Not much of a selection for shows or movies. Hopefully changes,3.0,2016-02-26T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",It's different than android system's. And to be honest I prefer android.,3.0,2015-12-18T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","it does what its supposed to do, turn ur tv into a smart tv altho chromecast has the upper hand because of its lack or chuggy connection to mobile phone",3.0,2016-08-19T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Screen resolution could be better. I got what I paid for. Fine for browsing.,3.0,2016-12-24T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Pro's The colors on the screen are AWESOME. It is easy to operate and move around in and has lots of app's in stalled. Con's The operating speaker has very low output and is hard to hear.,3.0,2016-05-06T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","pretty much you get what you pay for... not bad, but not great, but an inexpensive fix for the cause",3.0,2017-01-16T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",It's great! The price is right. You can load lots of books and cloud is unlimited to keep your books,3.0,2016-04-23T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Ordering process was easy and as expected. Hopefully my husband will install it soon.,3.0,2016-03-05T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Definitely not as smooth as hoped, then again for the price. But internet browser was really bad and you can't add chrome out the box",3.0,2015-12-15T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",Did not work is good as I thought it would switch to Google home much better product,3.0,2017-01-08T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I am Giving this tablet away to someone birthday sup.,3.0,2017-03-07T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",It's a basic tab. Only for reading. I didn't keep it.,3.0,2016-01-05T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","I'm not happy with It, you get what you pay for I will never buy it again.",3.0,2016-07-22T00:00:00.000Z,en
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Tablets,Fire Tablets,Computers & Tablets,All Tablets","I love these Tablets, but the charging ports aren't the best. I bought 3 for Christmas and my kids take excellent care of them. I also do NOT them touch the tablets while they are charging. They have only had their tablets since Christmas day and they won't charge. I highly recommend getting the protection warranty for this item.",3.0,2017-02-01T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","I tried giving this a chance being that I'm an Amazon Prime member but in comparison to my 4th generation Apple TV, it falls way short. I really just wish Amazon would develop the app for tvOS.",3.0,2016-03-25T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","little more complicated than i thought ,had to buy a harmony remote for tv to do what i wanted it to do.commands must be very specific",3.0,2017-02-18T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",Doesn't do much except radio and a couple of games. Wait for future skills before buying,3.0,2017-08-26T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Bought this as a gift for my niece but I use it every now and then. She loves it, gives her ebook, music, videos, games etc... All in one through Amazon without having to get any external apps, most already built in. I like it as well except not so much the platform and navigating around it.",3.0,2016-01-15T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Slow, advertisements on home screen are annoying can be stopped for a fee",3.0,2015-12-28T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon adds are annoying. Lack of compatibility with Google and other apps is annoying. Price is great. Nice to have but it really isn't better than other tablets out there.,3.0,2015-11-27T00:00:00.000Z,en
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",I purchased 3 (2 as gifts) recently believing all prior purchases would be compatible with the Paperwhite. I was highly disappointed to learn that interactive solitaire and word games I played on the old Kindle Touch were lost.,3.0,2016-01-10T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",My kids like down games and play with. It is for young children if you dont want spent a lot of money,3.0,2017-01-23T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","I previously owned the Fire HD 7 and was excited about the HD 8. After getting the HD 8 and using it I started to notice how they were able to cut costs. The screen was not as crisp, the processor was slower and the speakers were not as loud as previous versions. Overall a good buy for the price but if you are expecting the quality that went into previous versions look elsewhere.",3.0,2017-01-18T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Great tablet for the price. Not really for reading books.,3.0,2016-12-23T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","I bought three of these as christmas gifts for my grand-sons ages 3,6,11. I didn't think about the type of playstore available for them to get games. They were disappointed as they were unable to get some of the games they were used to in the playstore unless they paid for them. One of them has to be returned as it will not hold a charge which has been frustrating for the child who is trying to play his games.",3.0,2016-01-10T00:00:00.000Z,en
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",I didn't find the e-reader easy to navigate and actually found it confusing. I have an older model and that one is easier to navigate. The new one was skipping pages sometimes also.,3.0,2016-07-22T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",This table is realy nice for starters. This table have lots off free apps. It's easy to use and u can put in an sd card for more space.,3.0,2016-01-02T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",Good just complicated too many apps to download...,3.0,2016-07-29T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","had a fire HD, got this to try, spend the extra and get the HD",3.0,2015-12-19T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I would say that it is not for kids is because my kids have been downloading game after game even with a 64 gig sd card the main operating system only allows about 2 gigs of games that cannot be transferred to the data card so storage is very limited,3.0,2016-01-08T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Don't know much about this item. I purchased it on Black Friday for my niece. Hope she likes it.,3.0,2015-12-28T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Even though the price of the tablet matters the display and resolution should have been much better. Feels like working in the tablet without the charger connected. Amazon disappointed me with this product. Minor issues in installing the apps which are available in iOS too.,3.0,2016-03-17T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","The product has a $90 price tag and the 90 warranty is too short. My tablet died within a month. I took it to Best Buy where they said they don't handle the warranty, went to Amazon web site where they said go to the store where I bought the device. After much digging around Amazon web site I found out who would help me. I gave it a one star and Amazon helped me quick. We were able to get it going again, a manual would help. The device works again. I found the tablet to be very functional, I watch Netflix, listen to Spotify, watch YouTube videos, it works great!",3.0,2017-05-24T00:00:00.000Z,en
,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","I wouldn't buy it again...the software doesn't seem as well integrated with the hardware on this machine. I also have an Echo and I don't have the same connectivity issues with it that I do with this. I liked the features available with this...portability mainly with a long battery life, but with plagued by connectivity issues I can't say I would recommend it. I have looked at reviews online since purchasing and have discovered I am not the only one that feels this way. The sound, when it is connected and responding, is amazing.",3.0,2017-07-21T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Apps and streaming run great. Searching and growing movie and show selection could use some tweets.,3.0,2016-03-04T00:00:00.000Z,en
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Tablets,Fire Tablets,Computers & Tablets,All Tablets",The tablet could be great for my 4 year old daughter if it worked properly. As of right now I need to return it to see if a new one will work. There are black and grey lines across the screen most of the time. It will not go to the home screen so my daughter can play on it. I am hoping a new one will not be faulty.,3.0,2016-12-29T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","This is a ok tablet, worth $50 is a little slow, but for the money it's ok",3.0,2016-03-17T00:00:00.000Z,en
,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","This product is ok, wasn't too impressed with the commercial was defiantly more interesting",3.0,2017-05-17T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Ok for a kid tablet the size is good you can okly use there apps,3.0,2016-06-11T00:00:00.000Z,en
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,","Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","I replaced my older Kindle Keyboard, which is larger and heavier than this kindle. Page turning takes some getting used to - I keep touching screen and turning page by mistake. You're able to turn the ""side buttons"" page turning off, but can't turn the touchscreen page turning off - it sure would be nice to allow page turns only with the ""side buttons"" - I think this is a major design flaw. Also, the audio option seems to be missing - you can't have books read aloud to you anymore. Also, no 3G. I almost returned this, but didn't get around to it, so I'm stuck with it.",3.0,2015-08-15T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","i purchased this in hopes of making my existing tv a smart tv, honestly i was kind of disappointed. for starters the remote quite a few times lost sync with the box and i had to download the fire tv app to reset the box. second it froze constantly in the middle of using amazon prime it would freeze up. now this might just have been the bad one in the batch, i dont know but i returned it and are looking for something different.",3.0,2017-01-13T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",Alexa- STEP UP YOUR GAME. Google home is coming for you. He coming!,3.0,2017-06-12T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","ok I have played three games it's great, have had no time to do other work yet",3.0,2015-11-22T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Its a good tablet with very nice screen and functions. As with amazon fire tablets , you are stuck with apps on amazon and you may not get too many variety and good quality apps. If you are ok with Amazon apps, this is a fine nice tablet.. If you need good and verities of apps, go for android tablet.",3.0,2015-12-28T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I prefer apple products myself. But this is perfect for children,3.0,2016-10-19T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",At first I thought is was going to be great because of all the apps it had. Late I discover that all of those great apps I felt in love with needed to be purchased and pay a membership. Even though it was good for a first time tablet.,3.0,2016-06-19T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","Fine for reading, ...haven't used it for anything else yet",3.0,2017-04-25T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.,3.0,2016-12-23T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","You get what you pay for. A small tablet, with OK specs. What was annoying about this tablet was the fact that you have to pay to remove ""offers."" You shouldn't have to pay to remove bloatware.",3.0,2016-05-13T00:00:00.000Z,en
